t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
74,gsm8k_1150,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668411-DmuBGhCFGKgfuVtYFo5z,1,ok,1,132,60,192,1642,1.5372e-05,usage_estimate,,1.5372e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0074_gsm8k_1150_solver.json,,1773668423
75,gsm8k_939,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668424-Pq8pUMnef8ETmMGHzx8s,1,ok,1,178,110,288,2165,2.3638e-05,usage_estimate,,2.3638e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0075_gsm8k_939_solver.json,,1773668435
76,gsm8k_1137,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668436-Yn7NPzR3KXeVZz7s6Gt7,1,ok,1,183,342,525,5004,4.719300000000001e-05,usage_estimate,,4.719300000000001e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0076_gsm8k_1137_solver.json,,1773668452
77,gsm8k_1281,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668452-f4rOi9gRisHAgmpAjUmb,1,ok,1,138,121,259,2152,2.1898e-05,usage_estimate,,2.1898e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0077_gsm8k_1281_solver.json,,1773668464
78,gsm8k_443,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668465-R75QYsD1Rzv4WfDfVlWt,1,ok,1,180,319,499,3762,4.468e-05,usage_estimate,,4.468e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0078_gsm8k_443_solver.json,,1773668481
79,gsm8k_258,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668483-e9KOREWdduEdpiY2cumL,0,wrong_answer,1,153,101,254,4489,2.0963000000000002e-05,usage_estimate,,2.0963000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0079_gsm8k_258_solver.json,,1773668496
80,gsm8k_590,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668496-SfwBvdblli3W8kwhA5hO,0,wrong_answer,1,180,261,441,3079,3.888e-05,usage_estimate,,3.888e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0080_gsm8k_590_solver.json,,1773668508
81,gsm8k_364,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668509-xg8xkg4ZHANtfu8991uF,1,ok,1,150,106,256,2128,2.1249999999999998e-05,usage_estimate,,2.1249999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0081_gsm8k_364_solver.json,,1773668520
82,humaneval_HumanEval/156,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668520-r8uwdHnwDc2abHcX0p6b,1,ok,1,182,161,343,4181,2.9022e-05,usage_estimate,,2.9022e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0082_humaneval_HumanEval_156_solver.json,,1773668536
83,gsm8k_321,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668537-wA3w5zuqTqVa3DahlszR,1,ok,1,129,75,204,7402,1.6658999999999998e-05,usage_estimate,,1.6658999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0083_gsm8k_321_solver.json,,1773668554
84,gsm8k_448,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668554-oSUbNTE0tCtkJJeBv3u4,1,ok,1,165,269,434,15840,3.8614999999999995e-05,usage_estimate,,3.8614999999999995e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0084_gsm8k_448_solver.json,,1773668579
85,gsm8k_927,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668579-uJP2SlquVw0lRlZW9iUU,1,ok,1,171,236,407,3336,3.5741e-05,usage_estimate,,3.5741e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0085_gsm8k_927_solver.json,,1773668593
86,gsm8k_299,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668593-4qP4G3wduPNzKK6ojJJP,1,ok,1,183,253,436,3476,3.829300000000001e-05,usage_estimate,,3.829300000000001e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0086_gsm8k_299_solver.json,,1773668607
87,gsm8k_122,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668607-whjOMQzFFc9bpIOPbG6v,1,ok,1,158,171,329,12647,2.8318000000000002e-05,usage_estimate,,2.8318000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0087_gsm8k_122_solver.json,,1773668629
88,humaneval_HumanEval/87,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668629-LZ6aXof24IXDTCGErAsA,1,ok,1,333,67,400,8187,3.0343e-05,usage_estimate,,3.0343e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0088_humaneval_HumanEval_87_solver.json,,1773668646
89,gsm8k_402,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668647-q7fpnmrhRdoVHHUuINBz,1,ok,1,161,157,318,6937,2.7130999999999998e-05,usage_estimate,,2.7130999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0089_gsm8k_402_solver.json,,1773668662
90,gsm8k_153,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668662-e1vPU8ErV4mghVyIi8uU,1,ok,1,200,299,499,6345,4.41e-05,usage_estimate,,4.41e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0090_gsm8k_153_solver.json,,1773668678
91,gsm8k_1236,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668678-sWNNyiN6rI3OLDbMZDVz,1,ok,1,163,124,287,3266,2.3973000000000002e-05,usage_estimate,,2.3973000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0091_gsm8k_1236_solver.json,,1773668694
92,gsm8k_319,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668694-tmIRNuK0tkpftGfoYxC0,1,ok,1,163,144,307,2254,2.5973e-05,usage_estimate,,2.5973e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0092_gsm8k_319_solver.json,,1773668705
93,gsm8k_92,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668705-iqIUjpoVUiR4apwSa0Wg,1,ok,1,148,127,275,3538,2.3208e-05,usage_estimate,,2.3208e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0093_gsm8k_92_solver.json,,1773668718
94,humaneval_HumanEval/104,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668718-SK9AfytmBqTB4DyfJPlQ,1,ok,1,189,52,241,5469,1.8619e-05,usage_estimate,,1.8619e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0094_humaneval_HumanEval_104_solver.json,,1773668733
95,gsm8k_630,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668734-cVqQH4I4EndLM6obuywH,1,ok,1,168,179,347,2514,2.9827999999999996e-05,usage_estimate,,2.9827999999999996e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0095_gsm8k_630_solver.json,,1773668745
96,humaneval_HumanEval/98,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668745-9d99jfTnjR9hExeV7F2L,1,ok,1,146,128,274,2191,2.3165999999999998e-05,usage_estimate,,2.3165999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0096_humaneval_HumanEval_98_solver.json,,1773668756
97,gsm8k_400,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668757-01eQCqbbLAt0aa4waRpH,1,ok,1,133,71,204,7691,1.6543e-05,usage_estimate,,1.6543e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0097_gsm8k_400_solver.json,,1773668774
98,gsm8k_91,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668774-aIedfv8ulsItRX5kxN0z,0,wrong_answer,1,133,101,234,2070,1.9543e-05,usage_estimate,,1.9543e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0098_gsm8k_91_solver.json,,1773668784
99,gsm8k_61,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668785-9mQOmjaQ5lX2nk7l0auK,1,ok,1,159,125,284,5099,2.3789e-05,usage_estimate,,2.3789e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0099_gsm8k_61_solver.json,,1773668799
100,gsm8k_1030,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668799-2RpcZudSVKka1iTMy0Yw,1,ok,1,209,325,534,19468,4.7338999999999995e-05,usage_estimate,,4.7338999999999995e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0100_gsm8k_1030_solver.json,,1773668830
101,humaneval_HumanEval/33,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668831-5NeHWH7myymXqL7LYJh0,1,ok,1,224,122,346,2382,2.8104e-05,usage_estimate,,2.8104e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0101_humaneval_HumanEval_33_solver.json,,1773668842
102,gsm8k_311,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668842-VDw2w3nKnMlIL2GbKXfR,1,ok,1,138,143,281,2095,2.4098e-05,usage_estimate,,2.4098e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0102_gsm8k_311_solver.json,,1773668854
103,gsm8k_1210,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668854-DH1LECd3X50qtAJESWGr,1,ok,1,157,72,229,7080,1.8347e-05,usage_estimate,,1.8347e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0103_gsm8k_1210_solver.json,,1773668869
104,gsm8k_594,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668870-aSgFlVdAMWcYrkj7QCeP,1,ok,1,139,143,282,3589,2.4169e-05,usage_estimate,,2.4169e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0104_gsm8k_594_solver.json,,1773668883
105,gsm8k_914,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668883-gY93GVjZvVovHgvgYdDb,1,ok,1,142,93,235,2262,1.9382e-05,usage_estimate,,1.9382e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0105_gsm8k_914_solver.json,,1773668894
106,gsm8k_928,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668894-8LyfwY7Skm4icHIV6qKv,1,ok,1,174,203,377,12483,3.2654e-05,usage_estimate,,3.2654e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0106_gsm8k_928_solver.json,,1773668916
107,gsm8k_656,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668917-bbTNtLouNquSf6kFmBq7,1,ok,1,150,102,252,2595,2.085e-05,usage_estimate,,2.085e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0107_gsm8k_656_solver.json,,1773668926
108,humaneval_HumanEval/107,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668930-Fp0V90qcwjbaL0F4PDPU,1,ok,1,288,92,380,12791,2.9647999999999998e-05,usage_estimate,,2.9647999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0108_humaneval_HumanEval_107_solver.json,,1773668950
109,gsm8k_579,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668950-jj5RqM7gsF1GhDEfzGtb,1,ok,1,123,55,178,2014,1.4233e-05,usage_estimate,,1.4233e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0109_gsm8k_579_solver.json,,1773668962
110,gsm8k_45,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668962-Gqen7HdI6xik2bowybb7,1,ok,1,191,151,342,2568,2.8661000000000002e-05,usage_estimate,,2.8661000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0110_gsm8k_45_solver.json,,1773668975
111,gsm8k_819,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668976-hSOyWsGhcNWPOAGEX3tJ,1,ok,1,154,129,283,5310,2.3834e-05,usage_estimate,,2.3834e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0111_gsm8k_819_solver.json,,1773668992
112,gsm8k_520,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668993-ni3rs5rN6KoGvcvpoJXa,1,ok,1,199,115,314,3151,2.5629e-05,usage_estimate,,2.5629e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0112_gsm8k_520_solver.json,,1773669004
113,gsm8k_1194,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669005-fnABkOFx3dviZ0bY9kRY,1,ok,1,151,74,225,4654,1.8120999999999998e-05,usage_estimate,,1.8120999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0113_gsm8k_1194_solver.json,,1773669018
114,gsm8k_913,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669018-KQQGSnk3N21lomCErWC4,1,ok,1,169,209,378,14135,3.2899e-05,usage_estimate,,3.2899e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0114_gsm8k_913_solver.json,,1773669041
115,gsm8k_1309,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669041-oi6RvXQJpTWgdgt8kcqp,0,wrong_answer,1,158,183,341,3268,2.9517999999999998e-05,usage_estimate,,2.9517999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0115_gsm8k_1309_solver.json,,1773669053
116,humaneval_HumanEval/81,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669053-t07UrpPhE0OhKIFm8PwM,1,ok,1,344,261,605,9609,5.0524e-05,usage_estimate,,5.0524e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0116_humaneval_HumanEval_81_solver.json,,1773669073
117,gsm8k_502,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669074-yp5gbWU2xj4hdoofsex7,1,ok,1,165,105,270,9637,2.2215e-05,usage_estimate,,2.2215e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0117_gsm8k_502_solver.json,,1773669092
118,gsm8k_288,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669093-zeGfqEGaIxoRTSfYljuQ,1,ok,1,153,114,267,7177,2.2263e-05,usage_estimate,,2.2263e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0118_gsm8k_288_solver.json,,1773669108
119,gsm8k_572,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669109-wvY0W4hh4lfE2MbWOIOZ,1,ok,1,168,111,279,2642,2.3027999999999997e-05,usage_estimate,,2.3027999999999997e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0119_gsm8k_572_solver.json,,1773669120
120,gsm8k_401,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669121-fwNj6E15pN0SjvLe6map,1,ok,1,136,143,279,2466,2.3956e-05,usage_estimate,,2.3956e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0120_gsm8k_401_solver.json,,1773669131
121,gsm8k_1099,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669132-v4IwmGRjltKcCY9Ic6dW,1,ok,1,171,137,308,7323,2.5841e-05,usage_estimate,,2.5841e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0121_gsm8k_1099_solver.json,,1773669147
122,gsm8k_1258,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669148-Jh47970A3VkpI51CSwgj,1,ok,1,137,1006,1143,37355,0.000110327,usage_estimate,,0.000110327,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0122_gsm8k_1258_solver.json,,1773669194
123,humaneval_HumanEval/140,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669194-84rju9TfEhksJO2Nyy9I,0,wrong_answer,1,180,29,209,3934,1.568e-05,usage_estimate,,1.568e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0123_humaneval_HumanEval_140_solver.json,,1773669208
124,gsm8k_163,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669209-REdX29HjioGkSxySe7gY,1,ok,1,153,151,304,4621,2.5963000000000002e-05,usage_estimate,,2.5963000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0124_gsm8k_163_solver.json,,1773669226
125,humaneval_HumanEval/99,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669226-1xHK8KDFXYHUVJfsSedO,1,ok,1,238,41,279,1445,2.0998e-05,usage_estimate,,2.0998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0125_humaneval_HumanEval_99_solver.json,,1773669238
126,gsm8k_305,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669239-TlHXnshQJbb98WRbSwri,1,ok,1,122,83,205,2973,1.6961999999999998e-05,usage_estimate,,1.6961999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0126_gsm8k_305_solver.json,,1773669249
127,gsm8k_705,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669250-XXV31sRfPhm3JZyBZrhL,1,ok,1,135,130,265,2687,2.2584999999999998e-05,usage_estimate,,2.2584999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0127_gsm8k_705_solver.json,,1773669262
128,gsm8k_6,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669262-XlVAEnVFcLSwQ354wQnY,1,ok,1,139,152,291,10803,2.5069e-05,usage_estimate,,2.5069e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0128_gsm8k_6_solver.json,,1773669287
129,gsm8k_922,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669287-ub9zu74vpk514Z5nt2k3,1,ok,1,134,107,241,3252,2.0214e-05,usage_estimate,,2.0214e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0129_gsm8k_922_solver.json,,1773669299
130,gsm8k_989,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669300-4GR0PZZ428vPaE22TzSy,1,ok,1,133,183,316,5476,2.7743000000000002e-05,usage_estimate,,2.7743000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0130_gsm8k_989_solver.json,,1773669313
131,humaneval_HumanEval/122,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669314-olhEwofXtQ0TrTnrLeBS,1,ok,1,211,41,252,2901,1.9081e-05,usage_estimate,,1.9081e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0131_humaneval_HumanEval_122_solver.json,,1773669328
132,gsm8k_603,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669328-aw5YrYXFYMVvTmcCMM4C,1,ok,1,159,208,367,2688,3.2089e-05,usage_estimate,,3.2089e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0132_gsm8k_603_solver.json,,1773669344
133,gsm8k_990,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669345-kLbC9pQwsdkYHs0k8WqV,1,ok,1,185,183,368,3192,3.1435e-05,usage_estimate,,3.1435e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0133_gsm8k_990_solver.json,,1773669357
134,gsm8k_1226,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669358-qy80lBvXV6WOV6CASqpp,1,ok,1,166,211,377,15871,3.2885999999999997e-05,usage_estimate,,3.2885999999999997e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0134_gsm8k_1226_solver.json,,1773669385
135,humaneval_HumanEval/160,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669385-m7TqZ8KF4W0aut6xRvLS,0,wrong_answer,1,281,113,394,8016,3.1251e-05,usage_estimate,,3.1251e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0135_humaneval_HumanEval_160_solver.json,,1773669402
136,humaneval_HumanEval/162,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669402-sQb6yMlvezCzObqTs2l9,1,ok,1,160,66,226,1362,1.796e-05,usage_estimate,,1.796e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0136_humaneval_HumanEval_162_solver.json,,1773669412
137,gsm8k_874,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669413-IEGpeGNgamEYU4RidReo,1,ok,1,133,83,216,3593,1.7743e-05,usage_estimate,,1.7743e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0137_gsm8k_874_solver.json,,1773669424
138,humaneval_HumanEval/146,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669424-4lxIM1c9h4l88y2IEJEN,1,ok,1,203,83,286,3202,2.2712999999999998e-05,usage_estimate,,2.2712999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0138_humaneval_HumanEval_146_solver.json,,1773669436
139,humaneval_HumanEval/4,humaneval,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669437-tp3owzVVNYVIZjPaufIE,1,ok,1,191,46,237,1110,1.8160999999999998e-05,usage_estimate,,1.8160999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0139_humaneval_HumanEval_4_solver.json,,1773669446
140,gsm8k_1154,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669447-X5bAtYA7naDRTV447bTY,1,ok,1,131,101,232,1656,1.9401e-05,usage_estimate,,1.9401e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0140_gsm8k_1154_solver.json,,1773669457
141,gsm8k_818,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669458-nm6h4xdJKoZq3QLiqW5P,1,ok,1,154,146,300,2189,2.5534e-05,usage_estimate,,2.5534e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0141_gsm8k_818_solver.json,,1773669468
142,gsm8k_505,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669468-ZBL9um51hMsby4CdRho3,1,ok,1,202,546,748,9657,6.8942e-05,usage_estimate,,6.8942e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0142_gsm8k_505_solver.json,,1773669487
143,gsm8k_1147,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669488-XIlxiDX4FJ0cQBy1eN24,1,ok,1,195,175,370,15003,3.1345e-05,usage_estimate,,3.1345e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0143_gsm8k_1147_solver.json,,1773669510
144,gsm8k_762,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669510-rj0HazYNRs4rjmW1p4xG,1,ok,1,151,103,254,2903,2.1021e-05,usage_estimate,,2.1021e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0144_gsm8k_762_solver.json,,1773669522
145,gsm8k_233,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669522-nVjksvNjTgQZZBOwGDRZ,1,ok,1,149,109,258,3608,2.1479e-05,usage_estimate,,2.1479e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0145_gsm8k_233_solver.json,,1773669534
146,gsm8k_449,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669535-Ob2RTWJ0UTh3mYAgl5uu,1,ok,1,146,76,222,3176,1.7966e-05,usage_estimate,,1.7966e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0146_gsm8k_449_solver.json,,1773669545
147,gsm8k_1144,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669546-uSKh8JEQSwy8g2ddffAN,1,ok,1,150,204,354,9023,3.1049999999999996e-05,usage_estimate,,3.1049999999999996e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0147_gsm8k_1144_solver.json,,1773669565
148,gsm8k_335,gsm8k,cost_first,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773669566-I07w5XiwzdAx3NhSjLBn,1,ok,1,150,91,241,3217,1.975e-05,usage_estimate,,1.975e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/cost_first/0148_gsm8k_335_solver.json,,1773669576
